datetime,buy_prob,sell_prob
2020-08-18 10:15:00,0.6088671387701748,0.4617129521031738
2020-08-18 10:20:00,0.6188219216248313,0.387976279113663
2020-08-18 10:25:00,0.4182076481440646,0.4986298377734228
2020-08-18 10:30:00,0.2659409761691106,0.4595905079541295
2020-08-18 10:35:00,0.3609577438481387,0.4700647529821553
2020-08-18 10:40:00,0.337212476172853,0.5286261014677293
2020-08-18 10:45:00,0.3720263343511503,0.4805486453954785
2020-08-18 10:50:00,0.1659972905926337,0.4497007426570192
2020-08-18 10:55:00,0.1885800413865821,0.5038900439904593
2020-08-18 11:00:00,0.2095581838423789,0.5102886643386636
2020-08-18 11:05:00,0.1870173962892944,0.5023673059021967
2020-08-18 11:10:00,0.2186575137671224,0.4857271602705266
2020-08-18 11:15:00,0.2212041958023503,0.4722611119257046
2020-08-18 11:20:00,0.2126733745843453,0.4537806772051067
2020-08-18 11:25:00,0.2332557930181032,0.5051469308800463
2020-08-18 11:30:00,0.2340293210637082,0.4911867087978691
2020-08-18 13:05:00,0.1855106639368269,0.529435560455967
2020-08-18 13:10:00,0.2669505440194274,0.4798170582303615
2020-08-18 13:15:00,0.2605897408276414,0.5112542631853707
2020-08-18 13:20:00,0.1983402965365968,0.5270848236681712
2020-08-18 13:25:00,0.1884203158485825,0.4365830847831825
2020-08-18 13:30:00,0.20891742673395,0.4204145543547951
2020-08-18 13:35:00,0.1686732092064655,0.5533645250165626
2020-08-18 13:40:00,0.3231101491459245,0.4778911800765131
2020-08-18 13:45:00,0.2153975782165338,0.4056958734491471
2020-08-18 13:50:00,0.2002513383662838,0.5273264530622572
2020-08-18 13:55:00,0.3243060565164043,0.4855261588216553
2020-08-18 14:00:00,0.1798034010297016,0.4065624887633226
2020-08-18 14:05:00,0.1697258081126955,0.4701812002009358
2020-08-18 14:10:00,0.2581326272466193,0.4051861093230386
2020-08-18 14:15:00,0.2104193176975055,0.4746162229549224
2020-08-18 14:20:00,0.2771841481689516,0.4267646652280336
2020-08-18 14:25:00,0.2861962426477299,0.4614820546427217
2020-08-18 14:30:00,0.2092448978995427,0.4332184211663946
2020-08-18 14:35:00,0.219581361321965,0.5468136128675988
2020-08-18 14:40:00,0.2741135968935831,0.4548860141678302
2020-08-18 14:45:00,0.2924698385755335,0.4679393694017879
2020-08-18 14:50:00,0.2078432245735683,0.5752781428382429
2020-08-18 14:55:00,0.2633512028249219,0.4820577946679911
2020-08-18 15:00:00,0.2377037816935612,0.5368535646016375
2020-08-19 09:35:00,0.4940888514953266,0.4133301383848692
2020-08-19 09:40:00,0.6062855247639657,0.3705936502413479
2020-08-19 09:45:00,0.5965216976872181,0.3867735466055573
2020-08-19 09:50:00,0.2469794141320175,0.4517078600544487
2020-08-19 09:55:00,0.2895758674048418,0.5040101877780832
2020-08-19 10:00:00,0.26844395795556,0.4491289446942237
2020-08-19 10:05:00,0.19228832721475,0.5813388310709162
2020-08-19 10:10:00,0.2916623289355879,0.5349448954848284
2020-08-19 10:15:00,0.3572307114640425,0.4569728169633059
2020-08-19 10:20:00,0.2294350841254565,0.462126077663899
2020-08-19 10:25:00,0.26676156070058,0.3866128751770497
2020-08-19 10:30:00,0.2550002237977381,0.4262416368079917
2020-08-19 10:35:00,0.2264972366644504,0.4065213102047744
2020-08-19 10:40:00,0.2219932222333601,0.4399434577363517
2020-08-19 10:45:00,0.1987177365543418,0.491954990871035
2020-08-19 10:50:00,0.2618642805446074,0.455274648131143
2020-08-19 10:55:00,0.2089668466021833,0.4042760718391447
2020-08-19 11:00:00,0.2012530312527683,0.4466348916262208
2020-08-19 11:05:00,0.2528389487327991,0.3754792588554632
2020-08-19 11:10:00,0.2308300977144169,0.4271705249852094
2020-08-19 11:15:00,0.2002090264380412,0.4123146350806324
2020-08-19 11:20:00,0.2024340927470736,0.4847004367000249
2020-08-19 11:25:00,0.1823453044051003,0.4455098359110011
2020-08-19 11:30:00,0.199263116583901,0.4173657207296313
2020-08-19 13:05:00,0.1938746762763489,0.3839796743013747
2020-08-19 13:10:00,0.2003139206776571,0.4544225382218154
2020-08-19 13:15:00,0.2591696423424321,0.4301755758562675
2020-08-19 13:20:00,0.3106835576311781,0.4390585318168848
2020-08-19 13:25:00,0.3430341777558518,0.4621303988277729
2020-08-19 13:30:00,0.226657601999937,0.5726482943047893
2020-08-19 13:35:00,0.3242653251243096,0.436479807881156
2020-08-19 13:40:00,0.3334931367807212,0.429811775697653
2020-08-19 13:45:00,0.2696482064406065,0.4623023932032406
2020-08-19 13:50:00,0.2555843886277619,0.4506674350871485
2020-08-19 13:55:00,0.2118791733023268,0.4416441792222856
2020-08-19 14:00:00,0.2066032775294748,0.3963257547698716
2020-08-19 14:05:00,0.227245425672632,0.4762003474890342
2020-08-19 14:10:00,0.2827311740146336,0.4588965051776708
2020-08-19 14:15:00,0.221181114929734,0.4084162778959332
2020-08-19 14:20:00,0.2209300371040234,0.4651465289006665
2020-08-19 14:25:00,0.3567595822718796,0.42450609145385
2020-08-19 14:30:00,0.2858008807340514,0.4127457034223074
2020-08-19 14:35:00,0.2936372626856733,0.4640399552942377
2020-08-19 14:40:00,0.2321561273479634,0.4948058902390725
2020-08-19 14:45:00,0.2971450398230812,0.4508272721206162
2020-08-19 14:50:00,0.3495478838706738,0.4377056061049572
2020-08-19 14:55:00,0.3049472326405121,0.4426111245135313
2020-08-19 15:00:00,0.3501711080570573,0.4484771646043366
