feature,split,mean,std,min,max,abs_mean,abs_max,nan_count
mom_change_3,train,5.551115123125783e-18,1.0,-6.114019885623076,5.488322770597309,5.551115123125783e-18,6.114019885623076,0
mom_change_6,train,4.440892098500626e-18,1.0,-5.324327714966383,5.538238320181154,4.440892098500626e-18,5.538238320181154,0
up_bar,train,0.0,1.0,-0.9096851803540589,1.0992814015182588,0.0,1.0992814015182588,0
down_bar,train,-9.325873406851315e-17,1.0,-1.0291754268355127,0.9716516484218629,9.325873406851315e-17,1.0291754268355127,0
up_ratio_3,train,1.4210854715202004e-16,1.0,-1.620527136925361,1.9591002248978024,1.4210854715202004e-16,1.9591002248978024,0
down_ratio_3,train,1.3322676295501878e-16,1.0,-1.8374084300360363,1.733986777160957,1.3322676295501878e-16,1.8374084300360363,0
up_ratio_5,train,2.6645352591003756e-17,1.0,-2.103655887738282,2.5453074000811258,2.6645352591003756e-17,2.5453074000811258,0
down_ratio_5,train,2.1316282072803005e-16,1.0,-2.4008057645773673,2.2637834562165464,2.1316282072803005e-16,2.4008057645773673,0
up_ratio_10,train,1.7763568394002506e-16,1.0,-2.35011424750797,2.9853703867775954,1.7763568394002506e-16,2.9853703867775954,0
down_ratio_10,train,6.572520305780927e-16,0.9999999999999999,-2.7803866210998125,2.58060588474904,6.572520305780927e-16,2.7803866210998125,0
up_ratio_20,train,3.907985046680551e-16,1.0,-2.817175906859206,3.2434600617679337,3.907985046680551e-16,3.2434600617679337,0
down_ratio_20,train,-1.2434497875801754e-16,0.9999999999999998,-2.9875442774947416,2.7013231357651057,1.2434497875801754e-16,2.9875442774947416,0
body,train,-2.220446049250313e-18,1.0,-4.8172725415585536,6.010263821360941,2.220446049250313e-18,6.010263821360941,0
bar_range,train,2.6645352591003756e-17,0.9999999999999998,-1.1272887017832898,7.598872291528219,2.6645352591003756e-17,7.598872291528219,0
upper_shadow,train,-1.2878587085651815e-16,0.9999999999999998,-0.7618356460702251,6.681948376807753,1.2878587085651815e-16,6.681948376807753,0
lower_shadow,train,-8.881784197001253e-17,1.0,-0.7461909867492428,6.622125595161442,8.881784197001253e-17,6.622125595161442,0
close_position,train,3.9968028886505634e-17,1.0,-1.3127403387169578,1.558764293253102,3.9968028886505634e-17,1.558764293253102,0
vol_5,train,-1.5987211554602254e-16,1.0,-1.0011907613101152,12.175968239561536,1.5987211554602254e-16,12.175968239561536,0
range_mean_5,train,-5.329070518200751e-17,1.0,-1.3991571816210246,5.63751889335147,5.329070518200751e-17,5.63751889335147,0
range_vol_5,train,8.881784197001253e-17,1.0,-1.0365365798857835,7.2901008957457165,8.881784197001253e-17,7.2901008957457165,0
vol_10,train,9.325873406851315e-17,0.9999999999999999,-1.0494428337443915,9.181271842656903,9.325873406851315e-17,9.181271842656903,0
range_mean_10,train,3.552713678800501e-17,1.0,-1.548229175842134,4.198048867758511,3.552713678800501e-17,4.198048867758511,0
range_vol_10,train,5.995204332975846e-17,1.0,-1.1568789070564198,5.851658511618014,5.995204332975846e-17,5.851658511618014,0
vol_20,train,-2.6645352591003756e-17,1.0,-1.1215688558335948,7.09552858898817,2.6645352591003756e-17,7.09552858898817,0
range_mean_20,train,-3.552713678800501e-17,1.0,-1.7231059445075518,3.2867200993180803,3.552713678800501e-17,3.2867200993180803,0
range_vol_20,train,-5.773159728050814e-17,0.9999999999999998,-1.3852969096342744,4.3747697114354285,5.773159728050814e-17,4.3747697114354285,0
vol_48,train,5.329070518200751e-17,0.9999999999999998,-1.1721617498625774,5.0036568698056625,5.329070518200751e-17,5.0036568698056625,0
range_mean_48,train,-3.375077994860476e-16,1.0,-1.6889793172487886,3.5609179131450026,3.375077994860476e-16,3.5609179131450026,0
range_vol_48,train,-1.2878587085651815e-16,0.9999999999999999,-1.5913754305561032,3.623017306694981,1.2878587085651815e-16,3.623017306694981,0
parkinson_vol_5,train,-1.5987211554602254e-16,1.0,-1.306246916369166,5.93063700341056,1.5987211554602254e-16,5.93063700341056,0
parkinson_vol_10,train,-8.881784197001253e-18,1.0,-1.442479322899619,4.788721540389316,8.881784197001253e-18,4.788721540389316,0
parkinson_vol_20,train,2.842170943040401e-16,0.9999999999999999,-1.6322110310888782,3.855893404836924,2.842170943040401e-16,3.855893404836924,0
parkinson_vol_48,train,3.552713678800501e-17,1.0,-1.6658358319810824,3.5212259716978322,3.552713678800501e-17,3.5212259716978322,0
vol_ratio_5_20,train,-1.1102230246251565e-16,1.0,-1.9603544420030008,2.7475130324328623,1.1102230246251565e-16,2.7475130324328623,0
vol_ratio_10_48,train,-9.436895709313831e-18,0.9999999999999998,-1.8896275062213588,2.940464898583986,9.436895709313831e-18,2.940464898583986,0
mom_z_3_20,train,0.0,1.0,-3.843618796585824,3.6651287599922595,0.0,3.843618796585824,0
mom_z_5_20,train,-3.552713678800501e-17,0.9999999999999999,-3.5025408691179414,3.4083035812506437,3.552713678800501e-17,3.5025408691179414,0
mom_z_10_48,train,8.881784197001253e-18,0.9999999999999999,-3.399970843919735,3.9694818363746225,8.881784197001253e-18,3.9694818363746225,0
vol_zscore_5_20,train,5.551115123125783e-18,1.0,-2.228441269638819,3.507670772857259,5.551115123125783e-18,3.507670772857259,0
vol_zscore_5_48,train,-5.551115123125783e-18,1.0,-1.9320035310187615,5.340832714133166,5.551115123125783e-18,5.340832714133166,0
vol_zscore_10_20,train,-7.771561172376097e-18,1.0,-2.4989673663585483,3.2092586572464916,7.771561172376097e-18,3.2092586572464916,0
vol_zscore_10_48,train,-1.2212453270876722e-17,1.0,-2.2627027094597483,4.8855769198906405,1.2212453270876722e-17,4.8855769198906405,0
vol_zscore_20_20,train,1.1102230246251566e-17,1.0,-2.771409796863965,2.927828857189294,1.1102230246251566e-17,2.927828857189294,0
vol_zscore_20_48,train,-2.4424906541753444e-17,1.0,-2.39554556227359,4.4625339526452255,2.4424906541753444e-17,4.4625339526452255,0
vwap_bar_dev,train,-8.881784197001253e-18,1.0,-5.053219553165199,5.895483514053339,8.881784197001253e-18,5.895483514053339,0
vwap_dev_day,train,-8.881784197001253e-18,1.0,-3.5526930516285855,4.715794191930414,8.881784197001253e-18,4.715794191930414,0
vwap_cum_slope_3,train,-8.881784197001253e-18,1.0,-11.284723217428402,6.110044484354589,8.881784197001253e-18,11.284723217428402,0
vwap_cum_slope_6,train,8.881784197001253e-18,1.0,-10.314060814313363,4.523233869893938,8.881784197001253e-18,10.314060814313363,0
vwap_roll_dev_5,train,-8.881784197001253e-18,1.0,-4.264514668697849,5.166492691588951,8.881784197001253e-18,5.166492691588951,0
vwap_roll_slope_5,train,-8.881784197001253e-18,1.0,-5.228589374552681,7.540741434557784,8.881784197001253e-18,7.540741434557784,0
vwap_roll_dev_10,train,8.881784197001253e-18,1.0,-4.342639052251984,4.737075764856529,8.881784197001253e-18,4.737075764856529,0
vwap_roll_slope_10,train,8.881784197001253e-18,1.0,-5.923954555365113,7.904470841856021,8.881784197001253e-18,7.904470841856021,0
vwap_roll_dev_20,train,1.7763568394002505e-17,1.0,-3.72962684935304,4.653743974651827,1.7763568394002505e-17,4.653743974651827,0
vwap_roll_slope_20,train,-8.881784197001253e-18,1.0,-6.059480210765504,8.576499172351802,8.881784197001253e-18,8.576499172351802,0
vwap_roll_dev_48,train,-3.552713678800501e-17,1.0,-3.388457990352531,4.070537538329043,3.552713678800501e-17,4.070537538329043,0
vwap_roll_slope_48,train,0.0,1.0,-6.975669611086603,5.683726471358635,0.0,6.975669611086603,0
vwap_spread_20_day,train,-4.440892098500626e-18,1.0,-3.0824455987166335,5.86474867562316,4.440892098500626e-18,5.86474867562316,0
vwap_spread_48_day,train,-5.329070518200751e-17,1.0,-3.192302675947195,5.369411357781622,5.329070518200751e-17,5.369411357781622,0
clv,train,-8.881784197001253e-18,1.0,-1.3127403387244103,1.5587642932453918,8.881784197001253e-18,1.5587642932453918,0
clv_mean_5,train,1.7763568394002505e-17,0.9999999999999999,-2.7379829243858373,3.144346835489456,1.7763568394002505e-17,3.144346835489456,0
clv_sum_5,train,-8.881784197001253e-18,1.0,-2.737982924385838,3.144346835489456,8.881784197001253e-18,3.144346835489456,0
clv_mean_10,train,-8.881784197001253e-17,1.0,-2.9444007555058374,3.2012553310311818,8.881784197001253e-17,3.2012553310311818,0
clv_sum_10,train,-3.552713678800501e-17,0.9999999999999998,-2.944400755505837,3.2012553310311813,3.552713678800501e-17,3.2012553310311813,0
clv_mean_20,train,-3.552713678800501e-17,0.9999999999999999,-2.6823794444647415,2.906303075474018,3.552713678800501e-17,2.906303075474018,0
clv_sum_20,train,-1.7763568394002505e-17,1.0,-2.682379444464742,2.906303075474018,1.7763568394002505e-17,2.906303075474018,0
clv_mean_48,train,-7.105427357601002e-17,1.0,-2.4885573191604564,2.9409822772175755,7.105427357601002e-17,2.9409822772175755,0
clv_sum_48,train,8.881784197001253e-17,0.9999999999999999,-2.4885573191604555,2.9409822772175755,8.881784197001253e-17,2.9409822772175755,0
clv_volume,train,-8.881784197001253e-18,1.0,-1.5014038002904078,1.7365338957292846,8.881784197001253e-18,1.7365338957292846,0
clv_volume_sum_5,train,-4.4408920985006264e-17,0.9999999999999998,-2.76907212983233,3.3326819121536877,4.4408920985006264e-17,3.3326819121536877,0
clv_volume_mean_5,train,8.881784197001253e-18,1.0,-2.7690721298323298,3.3326819121536877,8.881784197001253e-18,3.3326819121536877,0
clv_volume_sum_10,train,3.552713678800501e-17,0.9999999999999999,-3.0260561773267165,3.332507106807045,3.552713678800501e-17,3.332507106807045,0
clv_volume_mean_10,train,1.7763568394002505e-17,1.0,-3.026056177326716,3.332507106807045,1.7763568394002505e-17,3.332507106807045,0
clv_volume_sum_20,train,-1.7763568394002505e-17,0.9999999999999998,-2.6311889067531617,2.966327793266558,1.7763568394002505e-17,2.966327793266558,0
clv_volume_mean_20,train,-1.7763568394002505e-17,1.0,-2.6311889067531617,2.9663277932665584,1.7763568394002505e-17,2.9663277932665584,0
clv_volume_sum_48,train,-1.2434497875801754e-16,1.0,-2.5124011771885373,2.9523398216530925,1.2434497875801754e-16,2.9523398216530925,0
clv_volume_mean_48,train,-3.552713678800501e-17,1.0,-2.5124011771885373,2.9523398216530925,3.552713678800501e-17,2.9523398216530925,0
adl_roll_norm_10,train,-5.329070518200751e-17,1.0,-2.75645142767929,3.2972602583034836,5.329070518200751e-17,3.2972602583034836,0
adl_roll_norm_20,train,1.7763568394002505e-17,1.0,-2.37140328708184,3.1783327683397373,1.7763568394002505e-17,3.1783327683397373,0
adl_roll_norm_48,train,-1.7763568394002505e-17,0.9999999999999999,-2.201375534976303,3.0476387280058272,1.7763568394002505e-17,3.0476387280058272,0
volume_ratio_5,train,-3.6817771054131755e-16,1.0,-1.684402562408378,5.770483924726826,3.6817771054131755e-16,5.770483924726826,0
amount_ratio_5,train,4.934941344458821e-16,0.9999999999999999,-1.6842285699260635,5.8400961898524235,4.934941344458821e-16,5.8400961898524235,0
log_volume_ratio_5,train,2.1649348980190553e-17,1.0,-2.9212256038726365,3.282337284693179,2.1649348980190553e-17,3.282337284693179,0
log_amount_ratio_5,train,1.2212453270876722e-17,1.0,-2.927264391674656,3.3051746571097924,1.2212453270876722e-17,3.3051746571097924,0
volume_ratio_10,train,4.218847493575595e-17,1.0,-1.3383587820936145,7.621706040448363,4.218847493575595e-17,7.621706040448363,0
amount_ratio_10,train,2.4424906541753444e-17,1.0,-1.3355669109243622,7.721186050994753,2.4424906541753444e-17,7.721186050994753,0
log_volume_ratio_10,train,-1.5543122344752193e-17,1.0,-2.7068811775731487,3.509852467028015,1.5543122344752193e-17,3.509852467028015,0
log_amount_ratio_10,train,-1.2212453270876722e-17,0.9999999999999998,-2.7091367656609946,3.533302354699564,1.2212453270876722e-17,3.533302354699564,0
volume_ratio_20,train,7.632783294297951e-17,1.0,-1.1492176044311857,8.15937159747375,7.632783294297951e-17,8.15937159747375,0
amount_ratio_20,train,-6.88338275267597e-17,0.9999999999999999,-1.1437258579543463,8.314919255573747,6.88338275267597e-17,8.314919255573747,0
log_volume_ratio_20,train,5.773159728050814e-17,0.9999999999999999,-2.761337924492522,3.3420785644506186,5.773159728050814e-17,3.3420785644506186,0
log_amount_ratio_20,train,1.7208456881689926e-17,1.0,-2.756858753837151,3.372006941694387,1.7208456881689926e-17,3.372006941694387,0
volume_ratio_48,train,-7.549516567451065e-17,1.0,-1.0149130625906126,8.711176269981898,7.549516567451065e-17,8.711176269981898,0
amount_ratio_48,train,-2.1316282072803005e-16,1.0,-1.008029719261293,8.832263257471702,2.1316282072803005e-16,8.832263257471702,0
log_volume_ratio_48,train,-1.9984014443252817e-17,0.9999999999999999,-2.617905719160677,3.544621838042244,1.9984014443252817e-17,3.544621838042244,0
log_amount_ratio_48,train,-2.997602166487923e-17,1.0,-2.609676311559629,3.569111000602056,2.997602166487923e-17,3.569111000602056,0
volume_change,train,3.8857805861880476e-17,0.9999999999999999,-1.3007319545567848,10.143609485237356,3.8857805861880476e-17,10.143609485237356,0
amount_change,train,2.4980018054066023e-17,1.0,-1.2885394606734402,10.391450605562815,2.4980018054066023e-17,10.391450605562815,0
ret_volume,train,2.2204460492503132e-17,1.0,-5.998659498705045,7.22342022080914,2.2204460492503132e-17,7.22342022080914,0
ret_amount,train,0.0,1.0,-5.917698604011736,7.066457115465374,0.0,7.066457115465374,0
ret_volume_sum_5,train,-1.7763568394002505e-17,1.0,-8.837782038739121,5.087849823703702,1.7763568394002505e-17,8.837782038739121,0
ret_amount_sum_5,train,-1.7763568394002505e-17,1.0,-8.568889101273143,5.081938304692861,1.7763568394002505e-17,8.568889101273143,0
ret_volume_sum_10,train,-1.7763568394002505e-17,0.9999999999999998,-7.80134651317273,4.5505806582558455,1.7763568394002505e-17,7.80134651317273,0
ret_amount_sum_10,train,-8.881784197001253e-18,1.0,-7.635022113811346,4.523474330656167,8.881784197001253e-18,7.635022113811346,0
ret_volume_sum_20,train,3.552713678800501e-17,0.9999999999999998,-5.589688809097776,4.325738160939069,3.552713678800501e-17,5.589688809097776,0
ret_amount_sum_20,train,0.0,0.9999999999999999,-5.476312524778375,4.310115604285745,0.0,5.476312524778375,0
signed_volume,train,-2.6645352591003756e-17,1.0,-1.1260391063458983,1.2579411595755026,2.6645352591003756e-17,1.2579411595755026,0
signed_amount,train,-3.1086244689504386e-17,1.0,-1.0842808960263668,1.2182842787647392,3.1086244689504386e-17,1.2182842787647392,0
signed_volume_sum_5,train,-8.881784197001253e-18,0.9999999999999998,-2.5137198444712934,2.765533200492731,8.881784197001253e-18,2.765533200492731,0
signed_amount_sum_5,train,1.7763568394002505e-17,0.9999999999999999,-2.4486376520883355,2.7032832558409954,1.7763568394002505e-17,2.7032832558409954,0
signed_volume_mean_5,train,3.552713678800501e-17,1.0,-2.513719844471293,2.765533200492731,3.552713678800501e-17,2.765533200492731,0
signed_amount_mean_5,train,1.7763568394002505e-17,1.0,-2.4486376520883355,2.703283255840996,1.7763568394002505e-17,2.703283255840996,0
signed_volume_sum_10,train,1.7763568394002505e-17,1.0,-2.7840553764516827,3.1499567367371504,1.7763568394002505e-17,3.1499567367371504,0
signed_amount_sum_10,train,0.0,1.0,-2.7232267356012843,3.0915823960716606,0.0,3.0915823960716606,0
signed_volume_mean_10,train,5.329070518200751e-17,1.0,-2.784055376451682,3.1499567367371504,5.329070518200751e-17,3.1499567367371504,0
signed_amount_mean_10,train,-3.552713678800501e-17,1.0,-2.7232267356012847,3.09158239607166,3.552713678800501e-17,3.09158239607166,0
signed_volume_sum_20,train,0.0,0.9999999999999999,-2.7017667117883084,3.3484760550236925,0.0,3.3484760550236925,0
signed_amount_sum_20,train,-1.7763568394002505e-17,1.0,-2.716594861356867,3.2935475773047878,1.7763568394002505e-17,3.2935475773047878,0
signed_volume_mean_20,train,-1.7763568394002505e-17,1.0,-2.7017667117883084,3.348476055023693,1.7763568394002505e-17,3.348476055023693,0
signed_amount_mean_20,train,1.7763568394002505e-17,1.0,-2.7165948613568673,3.2935475773047878,1.7763568394002505e-17,3.2935475773047878,0
signed_volume_sum_48,train,3.552713678800501e-17,1.0,-2.6405819592776134,3.453758116730014,3.552713678800501e-17,3.453758116730014,0
signed_amount_sum_48,train,3.552713678800501e-17,1.0,-2.6263125649197323,3.405697704173727,3.552713678800501e-17,3.405697704173727,0
signed_volume_mean_48,train,-3.552713678800501e-17,1.0,-2.6405819592776134,3.4537581167300146,3.552713678800501e-17,3.4537581167300146,0
signed_amount_mean_48,train,0.0,1.0,-2.626312564919732,3.405697704173727,0.0,3.405697704173727,0
up_volume_ratio,train,-8.881784197001253e-18,1.0,-0.6263100151996693,7.29442828080738,8.881784197001253e-18,7.29442828080738,0
down_volume_ratio,train,1.3322676295501878e-17,0.9999999999999998,-0.7276334969639587,5.749285083479215,1.3322676295501878e-17,5.749285083479215,0
up_amount_ratio,train,4.884981308350689e-17,1.0,-0.6233854923643252,7.400195474227758,4.884981308350689e-17,7.400195474227758,0
down_amount_ratio,train,3.9968028886505634e-17,1.0,-0.7294504621844874,5.7330197001387155,3.9968028886505634e-17,5.7330197001387155,0
up_volume_ratio_mean_5,train,1.687538997430238e-16,1.0,-1.0422724119569553,7.193509021585018,1.687538997430238e-16,7.193509021585018,0
down_volume_ratio_mean_5,train,-2.1316282072803005e-16,1.0,-1.233056101754131,7.08507667207611,2.1316282072803005e-16,7.08507667207611,0
up_amount_ratio_mean_5,train,8.881784197001253e-17,1.0,-1.0332691647924033,7.247616784100358,8.881784197001253e-17,7.247616784100358,0
down_amount_ratio_mean_5,train,-8.881784197001253e-18,1.0,-1.241708283128611,6.988760009973451,8.881784197001253e-18,6.988760009973451,0
up_volume_ratio_mean_10,train,-8.881784197001253e-17,1.0,-1.2647963556639925,5.857716608639596,8.881784197001253e-17,5.857716608639596,0
down_volume_ratio_mean_10,train,-1.687538997430238e-16,0.9999999999999999,-1.4468099684816493,5.501897127691621,1.687538997430238e-16,5.501897127691621,0
up_amount_ratio_mean_10,train,2.575717417130363e-16,1.0,-1.2526734186507194,5.911180387980967,2.575717417130363e-16,5.911180387980967,0
down_amount_ratio_mean_10,train,0.0,1.0,-1.457770253781613,5.452387613286216,0.0,5.452387613286216,0
up_volume_ratio_mean_20,train,-3.552713678800501e-17,0.9999999999999999,-1.6439718307214322,4.924415978346854,3.552713678800501e-17,4.924415978346854,0
down_volume_ratio_mean_20,train,-2.3092638912203257e-16,1.0,-1.643045124400749,4.414621568020757,2.3092638912203257e-16,4.414621568020757,0
up_amount_ratio_mean_20,train,-1.7763568394002505e-17,1.0,-1.626940572367323,4.974066873534734,1.7763568394002505e-17,4.974066873534734,0
down_amount_ratio_mean_20,train,2.486899575160351e-16,0.9999999999999999,-1.6410998232719431,4.374245875146294,2.486899575160351e-16,4.374245875146294,0
bar_in_day,train,6.661338147750939e-18,1.0,-1.6925758445555892,1.6925758445555892,6.661338147750939e-18,1.6925758445555892,0
bar_in_day_pct,train,3.3306690738754695e-18,1.0,-1.6925758445555896,1.6925758445555896,3.3306690738754695e-18,1.6925758445555896,0
is_morning,train,0.0,1.0,-1.0,1.0,0.0,1.0,0
is_afternoon,train,0.0,1.0,-1.0,1.0,0.0,1.0,0
is_open_30min,train,1.0325074129013956e-16,1.0,-0.3790436028940799,2.6382189077055616,1.0325074129013956e-16,2.6382189077055616,0
is_close_30min,train,1.0325074129013956e-16,1.0,-0.3790436028940799,2.6382189077055616,1.0325074129013956e-16,2.6382189077055616,0
is_after_lunch_open,train,-9.992007221626408e-18,1.0,-0.37580156842440476,2.660978782479876,9.992007221626408e-18,2.660978782479876,0
gap_days,train,7.105427357601002e-17,0.9999999999999998,-0.43967877187142834,6.074080811408991,7.105427357601002e-17,6.074080811408991,0
is_normal_day,train,5.995204332975846e-17,0.9999999999999997,-1.8559214542766738,0.5388159060803246,5.995204332975846e-17,1.8559214542766738,0
is_after_weekend,train,1.1546319456101628e-16,1.0,-0.5155800469472481,1.9395630337539336,1.1546319456101628e-16,1.9395630337539336,0
is_after_holiday,train,9.769962616701378e-17,0.9999999999999998,-0.12340351046845904,8.103497187428811,9.769962616701378e-17,8.103497187428811,0
volume_same_bar_ratio,train,-3.552713678800501e-17,1.0,-0.8328514313715293,10.640094110193763,3.552713678800501e-17,10.640094110193763,0
amount_same_bar_ratio,train,-7.105427357601002e-17,1.0,-0.8132010632218588,9.715231746291495,7.105427357601002e-17,9.715231746291495,0
log_volume_same_bar_ratio,train,7.105427357601002e-17,1.0,-2.2327320091716274,4.021605796218142,7.105427357601002e-17,4.021605796218142,0
log_amount_same_bar_ratio,train,0.0,0.9999999999999998,-2.1983141887643907,3.8474445519384526,0.0,3.8474445519384526,0
price_zscore_10,train,-1.7763568394002505e-17,0.9999999999999999,-2.198581101629042,2.503198480735596,1.7763568394002505e-17,2.503198480735596,0
price_zscore_20,train,1.7763568394002505e-17,1.0,-2.724692026409726,3.023816321159037,1.7763568394002505e-17,3.023816321159037,0
price_zscore_48,train,3.552713678800501e-17,1.0,-2.9770178203288697,3.4627996332464472,3.552713678800501e-17,3.4627996332464472,0
intraday_range_position,train,7.105427357601002e-17,1.0,-1.5423243553812525,1.833407029924073,7.105427357601002e-17,1.833407029924073,0
amihud,train,-1.2434497875801754e-16,1.0,-1.1006502441377553,5.420190648978419,1.2434497875801754e-16,5.420190648978419,0
amihud_10,train,1.7763568394002506e-16,1.0,-1.7462054036655914,4.338119595953956,1.7763568394002506e-16,4.338119595953956,0
amihud_20,train,7.105427357601002e-17,1.0,-1.9889503270066782,3.3071583707554217,7.105427357601002e-17,3.3071583707554217,0
amihud_48,train,0.0,1.0,-2.1604379935025335,2.7217018108388173,0.0,2.7217018108388173,0
range_per_volume,train,-2.486899575160351e-16,1.0,-1.5201076697762332,5.002576903295932,2.486899575160351e-16,5.002576903295932,0
range_per_volume_10,train,-3.552713678800501e-17,1.0,-1.8923189732628478,3.8048972466143787,3.552713678800501e-17,3.8048972466143787,0
range_per_volume_20,train,-5.329070518200751e-17,0.9999999999999998,-2.0903581348895366,3.526656961268437,5.329070518200751e-17,3.526656961268437,0
range_per_volume_48,train,2.486899575160351e-16,0.9999999999999998,-2.1948184317907202,2.9815510098260893,2.486899575160351e-16,2.9815510098260893,0
ret_1,valid,-0.005914277062867063,0.8302798497006691,-5.598413364092113,6.588850831639889,0.005914277062867063,6.588850831639889,0
log_ret_1,valid,-0.005358247246005051,0.8310292180695613,-5.662857428614604,6.522250137137753,0.005358247246005051,6.522250137137753,0
ret_3,valid,-0.01501581443772864,0.9459657035606687,-8.321273118783845,5.63872842727441,0.01501581443772864,8.321273118783845,0
log_ret_3,valid,-0.014667377410801919,0.9505906922368158,-8.560132937786802,5.531775834146148,0.014667377410801919,8.560132937786802,0
ret_5,valid,-0.020388458625912695,1.0169519749293374,-7.6459828788266755,5.202472772867293,0.020388458625912695,7.6459828788266755,0
log_ret_5,valid,-0.020543744251229686,1.0229186497920062,-7.9035284246326185,5.079034436756378,0.020543744251229686,7.9035284246326185,0
ret_10,valid,-0.031292795364747314,1.0025229069568953,-6.655756015670748,3.941056223281008,0.031292795364747314,6.655756015670748,0
log_ret_10,valid,-0.03133877281850432,1.0111540677708124,-6.949777892610735,3.8378381459971593,0.03133877281850432,6.949777892610735,0
ret_20,valid,-0.045262245539804374,0.9408257492682499,-4.75031076216893,2.4963584222073085,0.045262245539804374,4.75031076216893,0
log_ret_20,valid,-0.04420062224989246,0.9512713397897573,-4.967623563390156,2.4421774097405953,0.04420062224989246,4.967623563390156,0
ret_48,valid,-0.10668660801517309,0.8346662909864871,-3.5268929568407748,1.836375495260121,0.10668660801517309,3.5268929568407748,0
log_ret_48,valid,-0.10239912866331839,0.8474618460261412,-3.7223749320631203,1.801636352894519,0.10239912866331839,3.7223749320631203,0
ma_dev_5,valid,-0.01477059313616045,0.9150907076029476,-6.905236671894111,5.820718544327457,0.01477059313616045,6.905236671894111,0
ma_slope_5,valid,-0.02145087375108934,1.027023808277683,-7.956550512893431,5.09138922466235,0.02145087375108934,7.956550512893431,0
ma_dev_10,valid,-0.022624649593893095,0.950124886433836,-6.626589408249638,4.841086445706542,0.022624649593893095,6.626589408249638,0
ma_slope_10,valid,-0.03147231178336722,1.0104895368647206,-6.644641547043798,3.8746853245274835,0.03147231178336722,6.644641547043798,0
ma_dev_20,valid,-0.03549535281727362,0.9593615087789236,-6.117954909458366,4.210095474737523,0.03549535281727362,6.117954909458366,0
